Packet Loss Budget;Latency Budget (μs);Jitter Budget (μs);Data Rate Budget (Gbps);Required Mobility;Required Connectivity;Slice Available Transfer Rate (Gbps);Slice Latency (μs);Slice Packet Loss;Slice Jitter (μs);Slice Type;Slice Handover;Latency_Gap;Packet_Loss_Gap;Jitter_Gap;SLA_Respected;Rate_Gap;Latency_Score;Packet_Loss_Score;Jitter_Score;Rate_Score;QoS_Probability;Efficiency_Index;Latency_Stress_Ratio;Mobility_Jitter_Impact;Bandwidth_Usage_Ratio;Aggregated_QoS_Score
1e-07;0.1;1.0;1000.0;0;0;1462.9283108921848;0.05095097696543959;7.253426650301531e-08;0.535827157867941;0;1;0.049049023034560414;2.7465733496984684e-08;0.464172842132059;1;462.92831089218475;0.6202219101276086;0.5675686081933967;0.6140036221224023;0.6137086225613713;0.6038756907511947;329696989379.2632;0.4764588657308733;0.0;1.3399851304365178;0.5960682077224542
1e-09;1000.0;1.0;1000.0;1;0;1316.6187055057828;608.603221810794;3.8591644512014517e-10;0.2389165876509381;1;1;391.396778189206;6.140835548798549e-10;0.761083412349062;0;316.6187055057828;0.5966188999410806;0.5761630288208668;0.681588907940606;0.5784999844708624;0.608217705293354;5581967825.494726;0.3913967781888146;0.2389165876509381;1.3166187055044662;0.6061316397878989
1e-05;1000.0;1.0;1000.0;0;0;1448.466951123355;636.8846944452052;6.291672193372858e-06;0.6231108452206564;2;1;363.11530555479476;3.708327806627143e-06;0.3768891547793436;0;448.4669511233551;0.5897943519475772;0.5916512338680631;0.593122586238017;0.6102746760794994;0.5962107120332891;361477.7605538569;0.3631153055544316;0.0;1.4484669511219068;0.5967897842372905
0.0;1000.0;1.0;1000.0;0;1;1496.3489174509095;812.3482153257306;0.0;0.1545216342943353;4;0;187.65178467426938;0.0;0.8454783657056647;0;496.34891745090954;0.5467757663194533;0.5;0.6996177669505121;0.6216009304038845;0.5919986159184625;1407408252515.2249;0.4448273636210133;0.0;1.4074082525138176;0.6126888298729632
1e-06;1.0;1000.0;1000.0;0;0;1482.373607806848;0.8804470939378994;4.733513712565128e-07;541.1986023456651;0;1;0.11955290606210056;5.266486287434872e-07;458.8013976543349;0;482.373607806848;0.5298526781809149;0.6285782949596473;0.6127297958586558;0.6183082108183415;0.5973672449543899;4408.689495277473;-2110.336986207248;0.0;3.939201290164653;0.3279521237256368
0.0;1000.0;1.0;1000.0;0;1;1274.3984712588492;713.1028310148802;0.0;0.6065443031187673;4;0;286.89716898511983;0.0;0.3934556968812327;0;274.3984712588492;0.57123633940383;0.5;0.5971143103501574;0.5681724029399777;0.5591307631734912;1045226725568.9602;0.0613480462029722;0.0;1.045226725567915;0.5235231970248669
1e-09;1000.0;1.0;1000.0;1;0;1118.2060398755489;699.2866593211431;6.76968541330224e-10;0.1824076602408955;1;1;300.71334067885687;3.230314586697761e-10;0.8175923397591045;1;118.20603987554887;0.5746168896025083;0.5402913791822623;0.6937250216181318;0.5295171485273563;0.5845376097325647;2357119858.995381;0.3007133406785561;0.1824076602408955;1.118206039874431;0.5814760426410629
0.0;1000.0;1.0;1000.0;0;1;1290.4742668945614;692.4598999709652;0.0;0.6297526341457851;4;0;307.54010002903476;0.0;0.3702473658542149;0;290.4742668945614;0.5762847141739912;0.5;0.5915187493020934;0.5721122373529925;0.5599789252072693;1290474266894.5613;0.3075401000287272;0.0;1.290474266893271;0.5704513067359129
1e-05;1000.0;1.0;1000.0;0;1;1176.5606596936657;790.3189911357715;8.689660567511161e-06;0.4948290988717683;3;1;209.6810088642285;1.3103394324888395e-06;0.5051709011282317;1;176.56065969366568;0.5522290332720867;0.532708433003424;0.6236737403435055;0.544025853694927;0.5631592650784858;171320.38004204427;0.2096810088640188;0.0;1.1765606596924891;0.5621049607863562
0.0;1000.0;1.0;1000.0;0;1;6102.301401883116;2726.9662521191863;0.0003330870143093;1661.3339768373412;4;0;-1726.9662521191863;-0.0003330870143093;-1660.3339768373412;0;5102.301401883116;0.15097604083378832;4.5397868702434395e-05;4.5397868702434395e-05;0.9939540442913511;0.2862552202156361;6718.250433641916;-1.7269662521174594;0.0;6.102301401877014;0.3585902489815314
1e-06;1.0;1000.0;1000.0;0;0;5998.976953800027;1718.091085699444;0.0004866941425054;1097.6342190961432;0;1;-1717.091085699444;-0.00048569414250539995;-97.63421909614317;0;4998.976953800027;4.5397868702434395e-05;4.5397868702434395e-05;0.4756108161861032;0.9933003443729911;0.3672504890741248;7174.223282851033;-1717.0910839823528;0.0;5.9989769537940285;0.3931349654834692
1e-05;1000.0;1.0;1000.0;0;1;2744.9195646830044;1362.3175446661485;0.0005270276522962;1865.9378316580887;3;1;-362.3175446661485;-0.0005170276522962;-1864.9378316580887;0;1744.9195646830044;0.410398669724842;4.5397868702434395e-05;4.5397868702434395e-05;0.8513108641467191;0.3154500824022415;3823.119471351259;-0.3623175446657861;0.0;2.7449195646802598;0.4195663464945632
1e-09;1000.0;1.0;1000.0;1;0;1299.104275063714;618.4397479726524;8.363017068562841e-10;0.6318413390575047;1;1;381.5602520273476;1.6369829314371594e-10;0.3681586609424953;1;299.1042750637141;0.5942493615659199;0.5204508707370047;0.5910139710940053;0.57422353481884;0.5699844345539424;2506944649.9912105;0.381560252026966;0.6318413390575047;1.299104275062415;0.5802146863645216
1e-06;1.0;1000.0;1000.0;0;0;1481.2902226367014;0.649893448135229;5.235245246228429e-07;536.1512136430916;0;1;0.350106551864771;4.764754753771571e-07;463.84878635690836;0;481.2902226367014;0.5866434171435804;0.6168027653226498;0.613926817148222;0.6180524957359823;0.6088563738376086;4340966004.761663;0.3501065515146644;0.0;1.48129022263522;0.6045387555401361
1e-05;1000.0;1.0;1000.0;0;0;1358.6828484995808;1918.62083202208;0.0004478557538451;1622.3640737857536;2;1;-918.6208320220801;-0.00043785575384509997;-1621.3640737857536;0;358.6828484995808;0.2852389926043442;4.5397868702434395e-05;4.5397868702434395e-05;0.5887215514701813;0.21851283495298263;1581.2144653050057;-0.9186208320211616;0.0;1.358682848498222;0.2907256818434028
0.0;1000.0;1.0;1000.0;0;1;1043.400799478884;945.3805776323694;0.0;0.4557300913381565;4;0;54.61942236763059;0.0;0.5442699086618434;0;43.40079947888398;0.5136514619147082;0.5;0.632805146946381;0.5108484970441737;0.5393262764763157;1043400799478.884;0.0546194223675759;0.0;1.0434007994778407;0.5352761632684117
1e-09;1000.0;1.0;1000.0;1;0;1242.7319244700082;807.5561337146245;3.5935637368843966e-10;0.3584855104568766;1;1;192.44386628537552;6.406436263115604e-10;0.6415144895431234;1;242.73192447000815;0.5479630333784794;0.5794026784781623;0.6550957326074399;0.5603867788787358;0.5857120558357043;4267616863.549996;0.1924438662851831;0.3584855104568766;1.2427319244687651;0.5762606613843168
1e-05;1000.0;1.0;1000.0;0;0;1129.754881939007;565.7586583500611;5.474470531800548e-06;0.5039470180238451;2;1;434.24134164993893;4.525529468199452e-06;0.4960529819761549;0;129.75488193900696;0.6068860055506112;0.61123529546455;0.6215313198487472;0.5323932845653491;0.5930114763573143;2121.674743152683;-1.773973382997111;0.0;2.526354905109552;0.3044748877554531
1e-09;1000.0;1.0;1000.0;1;0;1358.8775194428558;832.5353382698213;4.0343717262047087e-10;0.4568712160708216;1;1;167.4646617301787;5.965628273795292e-10;0.5431287839291784;1;358.8775194428558;0.5417685963807882;0.5740223404515447;0.6325399518558599;0.5887686860367701;0.5842748936812407;4033765295.120663;0.1674646617300112;0.4568712160708216;1.358877519441497;0.5772482687796727
1e-05;1000.0;1.0;1000.0;0;1;1324.611559071824;679.0815609784895;4.241703609271345e-06;0.369585666853829;3;1;320.9184390215105;5.758296390728656e-06;0.630414333146171;0;324.6115590718241;0.5795480664546213;0.6400939787000282;0.6525834048959755;0.580447711471006;0.6131682903804078;459860.527075766;0.3209184390211896;0.0;1.3246115590704994;0.6004796188723482
1e-05;1000.0;1.0;1000.0;0;0;1093.022808085803;620.1274916165195;5.635557766496401e-06;0.106486789547176;2;1;379.8725083834805;4.3644422335035995e-06;0.8935132104528241;0;93.02280808580304;0.5938423531384022;0.6074010283862946;0.7096146432747068;0.5232389467503014;0.6085242428874262;312760.0035362024;0.3798725083831006;0.0;1.09302280808471;0.5971716567740222
0.0;1000.0;1.0;1000.0;0;1;1062.3534466620572;516.8809760282604;0.0;0.3556428664313946;4;0;483.1190239717396;0.0;0.6443571335686054;1;62.353446662057195;0.6184841158731673;0.5;0.6557377312250297;0.5155833130611333;0.5724512900398325;1062353446662.0573;0.4831190239712564;0.0;1.062353446660995;0.5832161865126129
1e-06;1.0;1000.0;1000.0;0;0;1324.0497091824218;0.9365127192188852;5.927292605205519e-07;189.5969409099532;0;1;0.06348728078111476;4.07270739479448e-07;810.4030590900468;0;324.0497091824218;0.5158664912013997;0.6003356571935984;0.6921953870993092;0.5803108790168664;0.5971771036277934;2380962598.078408;0.0634872807176274;0.0;1.3240497091810977;0.5789125033248415
1e-06;1000.0;1.0;1000.0;1;0;1428.2194989335592;804.6795553832457;6.540781512289915e-07;0.6842098905364605;1;1;195.32044461675434;3.4592184877100845e-07;0.31579010946353947;0;428.2194989335592;0.5486754617447144;0.5855444270696566;0.5782979282661733;0.6054484211673016;0.5794915595619614;2713573.087433071;0.195320444616559;0.6842098905364605;1.428219498932131;0.5753187394082765
0.0;1000.0;1.0;1000.0;0;1;1223.336417292006;910.0098098383068;0.0;0.2956556940268512;4;0;89.99019016169325;0.0;0.7043443059731488;0;223.336417292006;0.5224823772911951;0.5;0.6691502558106708;0.5556031762741929;0.5618089523440146;1223336417292.006;0.0899901901616032;0.0;1.2233364172907826;0.5595039549608701
1e-05;1000.0;1.0;1000.0;0;0;1252.3122390876842;785.9477074902171;4.849025195095743e-06;0.1559516490897696;2;1;214.0522925097829;5.150974804904258e-06;0.8440483509102303;1;252.31223908768425;0.5533096814402815;0.625988622020706;0.6993171596540957;0.5627455396701628;0.6103402506963116;328597.6240479739;0.2140522925095688;0.0;1.252312239086432;0.5926098286100512
0.0;1000.0;1.0;1000.0;0;1;1135.0519944225423;542.5138673490917;0.0;0.4682258457682349;4;0;457.4861326509083;0.0;0.5317741542317651;0;135.0519944225423;0.6124176477674452;0.5;0.629896810006504;0.5337117749703632;0.5690065581860781;1120563636529.3655;0.2340913897792282;0.0;1.120563636528245;0.5446068378616585
1e-05;1000.0;1.0;1000.0;0;0;1442.726074944412;520.5870811937291;3.675592587571197e-06;0.7310137143559605;2;1;479.4129188062709;6.324407412428804e-06;0.2689862856440395;1;442.72607494441195;0.6176092345144395;0.6530283582638814;0.5668440225969829;0.6089084077880534;0.6115975057908393;753985.3377464195;0.4794129188057915;0.0;1.4427260749429691;0.6083878564879767
1e-06;1000.0;1.0;1000.0;1;0;1486.9376395298866;522.1481436858863;8.534244691781314e-07;0.7926690202186915;1;1;477.85185631411366;1.4657553082186852e-07;0.20733097978130854;0;486.9376395298866;0.6172404937774995;0.5365420058548568;0.5516478654635485;0.6193847535990349;0.5812037796737349;3336821.318096151;0.4778518563136358;0.7926690202186915;1.4869376395283995;0.5966953972689056
0.0;1000.0;1.0;1000.0;0;1;7432.286529480073;2713.9161698705475;0.0005217500736146;2597.6848009315945;4;0;-1713.9161698705475;-0.0005217500736146;-2596.6848009315945;0;6432.286529480073;0.152656460188511;4.5397868702434395e-05;4.5397868702434395e-05;0.9983938158478356;0.2877852679434379;5248.841956604117;-1.7139161698688337;0.0;7.432286529472641;0.3605943481903658
1e-05;1000.0;1.0;1000.0;0;0;3477.462411051511;1911.7010639482955;0.000451994577682;2101.243217232937;2;1;-911.7010639482955;-0.00044199457768199997;-2100.243217232937;0;2477.462411051511;0.2866518731097132;4.5397868702434395e-05;4.5397868702434395e-05;0.9225466705035864;0.3023223348376761;4024.475029114184;-0.9117010639473838;0.0;3.477462411048033;0.3914383697555719
1e-07;0.1;1.0;1000.0;0;0;1316.438545646061;0.0737980873772781;3.6874919149117e-08;0.7882497566274771;0;1;0.02620191262272191;6.3125080850883e-08;0.2117502433725229;0;316.4385456460609;0.5651325721712916;0.6513550464538032;0.5527406417659698;0.5784560540744195;0.586921078616371;353757846551.9415;0.2620191236070277;0.0;1.3164385456447445;0.5752734780894168
1e-07;0.1;1.0;1000.0;0;0;1046.1651489664282;0.0556281606702339;4.034113340574092e-08;0.7502444502826473;0;1;0.044371839329766107;5.965886659425908e-08;0.2497555497173527;0;46.165148966428205;0.6091446908360355;0.6435215778673278;0.5621163323640239;0.5115392379255577;0.5815804597482361;322482095239.30145;0.4437183888604762;0.0;1.046165148965382;0.5738950719716189
0.0;1000.0;1.0;1000.0;0;1;11.165495238089534;2320.395601496415;0.0006870287578937;1471.484910818705;4;0;-1320.395601496415;-0.0006870287578937;-1470.484910818705;0;-988.8345047619105;0.21075248322769385;4.5397868702434395e-05;4.5397868702434395e-05;0.2711423462388008;0.12049640630097488;7.003917801945006;-1.3203956014950948;0.0;0.0111654952380783;0.1656573165233285
1e-07;0.1;1.0;1000.0;0;0;1051.9223891750898;0.0831998968039833;6.163423580925238e-08;0.4165097799958291;0;1;0.0168001031960167;3.8365764190747616e-08;0.583490220004171;0;51.92238917508985;0.5419017497750853;0.5938391073943745;0.6418701097468335;0.512977681843073;0.5726471621898416;171659416142.0297;0.1680010302801565;0.0;1.051922389174038;0.5584119371517602
1e-05;1000.0;1.0;1000.0;0;0;1431.39501403574;853.9195126306961;6.573957968811202e-06;0.1701944201315577;2;1;146.0804873693039;3.426042031188799e-06;0.8298055798684423;0;431.3950140357399;0.5364553166747326;0.5848146581902701;0.6963138189646112;0.6062067356558346;0.6059476323713622;254985.5455284787;0.1460804873691578;0.0;1.4313950140343088;0.5941883769785927
1e-05;1000.0;1.0;1000.0;0;0;1482.6245784229714;592.4239607529371;8.244638237139267e-06;0.79703518171668;2;1;407.5760392470629;1.7553617628607339e-06;0.20296481828332003;0;482.62457842297135;0.6005065163630339;0.5437673527934782;0.5505677299768996;0.6183674389197291;0.5783022595132852;363843.142626994;0.3979337522397043;0.0;1.0999221079357355;0.5819214951536102
0.0;1000.0;1.0;1000.0;0;1;1092.6017121597033;710.7362981705883;0.0;0.437578338022529;4;0;289.26370182941173;0.0;0.562421661977471;1;92.60171215970331;0.5718158654005651;0.5;0.637012680637678;0.523133899154636;0.5579906112982198;1092601712159.7032;0.2892637018291225;0.0;1.092601712158611;0.5630690520341525
1e-06;1000.0;1.0;1000.0;1;0;1369.840737431005;764.035441794893;5.512454700069151e-07;0.7792174021686439;1;1;235.96455820510698;4.487545299930849e-07;0.22078259783135612;0;369.840737431005;0.5587189397273377;0.6102364480892808;0.5549725278223101;0.5914204944207011;0.5788371025149074;4524681.190280983;0.3876118442278842;0.1894930558904226;1.1480055099539903;0.602030839091068
1e-06;1.0;1000.0;1000.0;0;0;1288.755711438186;0.9385699359238662;3.664107208594909e-07;236.04048251912053;0;1;0.06143006407613383;6.33589279140509e-07;763.9595174808794;0;288.7557114381859;0.5153526883310697;0.6531594968709795;0.6822127699155669;0.5716914832376044;0.6056041095888052;3736584267.724584;0.0614300640147037;0.0;1.2887557114368973;0.5794070239739205
1e-09;1000.0;1.0;1000.0;1;0;1217.312529771366;628.686293891117;6.84489501075937e-10;0.32634700192801813;1;1;371.313706108883;3.1551049892406305e-10;0.6736529980719819;0;217.31252977136592;0.5917763779623814;0.5393572235214804;0.6623206432328759;0.5541153346773064;0.586892394848511;5308.177592639691;-1.6180770511497424;2492.277115516252;7.065312055495995;0.3655067188148915
1e-06;1000.0;1.0;1000.0;1;0;1492.7605636997323;816.2700244627862;7.431641583140103e-07;0.20571015717642116;1;1;183.72997553721382;2.5683584168598966e-07;0.7942898428235788;0;492.7605636997323;0.5458037177728398;0.5637952135927209;0.6887516998375608;0.6207565346424575;0.6047767914613947;3830.012825683991;-1.0865952585456105;2396.440061080501;4.01065519345039;0.3868335550043623
1e-05;1000.0;1.0;1000.0;0;1;1235.3522394937436;900.7730305872668;4.983760893245119e-06;0.3472341015420205;3;1;99.22696941273318;5.016239106754882e-06;0.6527658984579795;0;235.35223949374358;0.5247864084592142;0.6228290977314718;0.6576334804645825;0.5585679658481782;0.5909542381258617;275180.80539499974;0.0992269694126339;0.0;1.2353522394925085;0.5712945590042029
1e-05;1000.0;1.0;1000.0;0;0;1462.5785918023648;830.8157947659998;7.717422074454339e-06;0.812326372599604;2;1;169.18420523400016;2.2825779255456623e-06;0.18767362740039595;0;462.5785918023648;0.5421954515510842;0.5568123375352063;0.5467811791577131;0.6136257112384286;0.564853669870608;1304065.335110432;0.2363632955864928;0.0;1.1043971860709028;0.5900087538955483
1e-05;1000.0;1.0;1000.0;0;1;1459.857268651439;901.8013276596762;8.32696925043989e-06;0.756413818124815;3;1;98.19867234032381;1.6730307495601102e-06;0.243586181875185;1;459.85726865143897;0.5245299594281949;0.5417243282908908;0.5605972171981467;0.6129803157498552;0.5599579551667719;194407.27260132635;0.0981986723402256;0.0;1.4598572686499791;0.559997954764953
1e-06;1000.0;1.0;1000.0;1;0;1185.4408497511915;736.0488818876947;7.554188338919624e-07;0.1265823679111629;1;1;263.95111811230527;2.445811661080376e-07;0.8734176320888372;0;185.44084975119154;0.5656073149027872;0.5607821142955868;0.7054563380056911;0.5462278136080264;0.5945183952030229;2131987.44095725;0.2639511181120413;0.1265823679111629;1.1854408497500062;0.5872807490742197
1e-09;1000.0;1.0;1000.0;1;0;1478.8387205271222;568.9665045388026;4.791042173525172e-10;0.7872982447502535;1;1;431.0334954611974;5.208957826474829e-10;0.21270175524974655;1;478.8387205271222;0.6061204305821707;0.5647463902219064;0.5529758612112651;0.6174736180616376;0.585329075019245;5405225842.613184;0.4310334954607663;0.7872982447502535;1.4788387205256432;0.5947600689158032
1e-09;1000.0;1.0;1000.0;1;0;1361.8020387924223;676.8220069742536;7.815916063400988e-10;0.5715077509542791;1;1;323.17799302574645;2.184083936599013e-10;0.4284922490457209;0;361.8020387924223;0.5800985575542524;0.5272739498405568;0.6055135739095368;0.5894765867341086;0.5755906670096136;9283587495.806524;0.3217542739682977;0.2598241570159924;1.231896294647194;0.5945610102100964
1e-05;1000.0;1.0;1000.0;0;0;1179.7896954942605;923.2598436606507;4.882179381143833e-06;0.7252505878139591;2;1;76.74015633934926;5.117820618856168e-06;0.2747494121860409;0;179.7896954942605;0.5191756294857223;0.6252121474708823;0.5682585050538816;0.5448267393325158;0.5643682553357504;261738.02638610825;0.0767401563392724;0.0;1.1797896954930809;0.5472911893519082
1e-09;1000.0;1.0;1000.0;1;0;5527.744541210089;2516.4830008630724;0.0003643966978357;3549.809571595634;1;1;-1516.4830008630724;-0.0003643956978357;-3548.809571595634;0;4527.744541210089;0.17997999937089562;4.5397868702434395e-05;4.5397868702434395e-05;0.989310481563394;0.2923453191679236;6028.0872569511785;-1.516483000861556;3549.809571595634;5.527744541204561;0.3687987635779871
1e-06;1.0;1000.0;1000.0;0;0;4228.592292979316;2075.741306214759;0.0005900459676407;2551.8473632419045;0;1;-2074.741306214759;-0.0005890459676406999;-1551.8473632419045;0;3228.592292979316;4.5397868702434395e-05;4.5397868702434395e-05;0.17481961165240603;0.9618961913146691;0.28420164967612;3452.524261728332;-2074.7413041400173;0.0;4.228592292975088;0.3235554786592331
1e-09;1000.0;1.0;1000.0;1;0;1020.3015240564138;863.9098425562335;5.595953500829341e-10;0.7348655167401575;1;1;136.09015744376654;4.404046499170659e-10;0.26513448325984246;1;20.30152405641377;0.5339701268051594;0.5548292086632373;0.5658980399375356;0.5050752067022976;0.5399431455270575;2151855811.7079983;0.3779488225646735;0.3775983054385035;1.084563505836915;0.5762329418713001
