Packet Loss Budget,Latency Budget (μs),Jitter Budget (μs),Data Rate Budget (Gbps),Required Mobility,Required Connectivity,Slice Available Transfer Rate (Gbps),Slice Latency (μs),Slice Packet Loss,Slice Jitter (μs),Slice Type,Slice Handover,Latency_Gap,Packet_Loss_Gap,Jitter_Gap,SLA_Respected,Rate_Gap,Latency_Score,Packet_Loss_Score,Jitter_Score,Rate_Score,QoS_Probability,Efficiency_Index,Latency_Stress_Ratio,Mobility_Jitter_Impact,Bandwidth_Usage_Ratio,Aggregated_QoS_Score
0.0,1000.0,1.0,1000.0,0,1,1045.2267255689603,938.6519537969664,0.0,0.7181715036327737,4,0,61.34804620303362,0.0,0.2818284963672263,0,45.22672556896032,0.5153322031843651,0.5,0.5699944469919684,0.5113047545090907,0.524157851171356,1045226725568.9602,0.061348046202972274,0.0,1.045226725567915,0.5235231970248669
1e-09,1000.0,1.0,1000.0,1,0,1118.2060398755489,699.2866593211431,6.76968541330224e-10,0.1824076602408955,1,1,300.71334067885687,3.230314586697761e-10,0.8175923397591045,1,118.20603987554887,0.5746168896025083,0.5402913791822623,0.6937250216181318,0.5295171485273563,0.5845376097325647,2357119858.995381,0.30071334067855615,0.1824076602408955,1.1182060398744307,0.5814760426410629
0.0,1000.0,1.0,1000.0,0,1,1290.4742668945614,692.4598999709652,0.0,0.6297526341457851,4,0,307.54010002903476,0.0,0.3702473658542149,0,290.4742668945614,0.5762847141739912,0.5,0.5915187493020934,0.5721122373529925,0.5599789252072693,1290474266894.5613,0.3075401000287272,0.0,1.290474266893271,0.5704513067359129
1e-05,1000.0,1.0,1000.0,0,1,1176.5606596936657,790.3189911357715,8.689660567511161e-06,0.4948290988717683,3,1,209.6810088642285,1.3103394324888395e-06,0.5051709011282317,1,176.56065969366568,0.5522290332720867,0.532708433003424,0.6236737403435055,0.544025853694927,0.5631592650784858,171320.38004204427,0.2096810088640188,0.0,1.1765606596924891,0.5621049607863562
0.0,1000.0,1.0,1000.0,0,1,6102.301401883116,2726.9662521191863,0.0003330870143093,1661.3339768373412,4,0,-1726.9662521191863,-0.0003330870143093,-1660.3339768373412,0,5102.301401883116,0.15097604083378832,4.5397868702434395e-05,4.5397868702434395e-05,0.9939540442913511,0.2862552202156361,6718.250433641916,-1.7269662521174594,0.0,6.102301401877014,0.3585902489815314
1e-06,1.0,1000.0,1000.0,0,0,5998.976953800027,1718.091085699444,0.0004866941425054,1097.6342190961432,0,1,-1717.091085699444,-0.00048569414250539995,-97.63421909614317,0,4998.976953800027,4.5397868702434395e-05,4.5397868702434395e-05,0.4756108161861032,0.9933003443729911,0.3672504890741248,7174.223282851033,-1717.0910839823528,0.0,5.9989769537940285,0.3931349654834692
1e-05,1000.0,1.0,1000.0,0,1,2744.9195646830044,1362.3175446661485,0.0005270276522962,1865.9378316580887,3,1,-362.3175446661485,-0.0005170276522962,-1864.9378316580887,0,1744.9195646830044,0.410398669724842,4.5397868702434395e-05,4.5397868702434395e-05,0.8513108641467191,0.3154500824022415,3823.119471351259,-0.36231754466578614,0.0,2.7449195646802593,0.41956634649456326
1e-09,1000.0,1.0,1000.0,1,0,1299.104275063714,618.4397479726524,8.363017068562842e-10,0.6318413390575047,1,1,381.5602520273476,1.6369829314371584e-10,0.3681586609424953,1,299.1042750637141,0.5942493615659199,0.5204508707370047,0.5910139710940053,0.57422353481884,0.5699844345539424,2506944649.9912105,0.38156025202696603,0.6318413390575047,1.299104275062415,0.5802146863645216
1e-06,1.0,1000.0,1000.0,0,0,1481.2902226367014,0.649893448135229,5.235245246228429e-07,536.1512136430916,0,1,0.350106551864771,4.764754753771571e-07,463.84878635690836,0,481.2902226367014,0.5866434171435804,0.6168027653226498,0.613926817148222,0.6180524957359823,0.6088563738376086,4340966004.761663,0.35010655151466447,0.0,1.48129022263522,0.6045387555401361
1e-05,1000.0,1.0,1000.0,0,0,1358.6828484995808,1918.62083202208,0.0004478557538451,1622.3640737857536,2,1,-918.6208320220801,-0.00043785575384509997,-1621.3640737857536,0,358.6828484995808,0.2852389926043442,4.5397868702434395e-05,4.5397868702434395e-05,0.5887215514701813,0.21851283495298263,1581.2144653050057,-0.9186208320211615,0.0,1.358682848498222,0.2907256818434028
0.0,1000.0,1.0,1000.0,0,1,1043.400799478884,945.3805776323694,0.0,0.45573009133815656,4,0,54.61942236763059,0.0,0.5442699086618434,0,43.40079947888398,0.5136514619147082,0.5,0.632805146946381,0.5108484970441737,0.5393262764763157,1043400799478.8839,0.05461942236757597,0.0,1.0434007994778407,0.5352761632684117
1e-09,1000.0,1.0,1000.0,1,0,1242.7319244700082,807.5561337146245,3.5935637368843966e-10,0.3584855104568766,1,1,192.44386628537552,6.406436263115604e-10,0.6415144895431234,1,242.73192447000815,0.5479630333784794,0.5794026784781623,0.6550957326074399,0.5603867788787358,0.5857120558357043,4267616863.549996,0.1924438662851831,0.3584855104568766,1.2427319244687653,0.5762606613843168
1e-05,1000.0,1.0,1000.0,0,0,2526.354905112078,2773.973382998885,0.0004292529260263,3642.3390977700087,2,1,-1773.973382998885,-0.00041925292602629997,-3641.3390977700087,0,1526.354905112078,0.14504889558213152,4.5397868702434395e-05,4.5397868702434395e-05,0.8214723672066329,0.24165301463154232,2121.674743152683,-1.773973382997111,0.0,2.5263549051095517,0.30447488775545317
1e-09,1000.0,1.0,1000.0,1,0,1358.8775194428558,832.5353382698213,4.0343717262047087e-10,0.4568712160708216,1,1,167.4646617301787,5.965628273795292e-10,0.5431287839291784,1,358.8775194428558,0.5417685963807882,0.5740223404515447,0.6325399518558599,0.5887686860367701,0.5842748936812407,4033765295.1206627,0.16746466173001123,0.4568712160708216,1.358877519441497,0.5772482687796727
1e-05,1000.0,1.0,1000.0,0,1,1324.611559071824,679.0815609784895,4.241703609271345e-06,0.369585666853829,3,1,320.9184390215105,5.758296390728656e-06,0.630414333146171,0,324.6115590718241,0.5795480664546213,0.6400939787000282,0.6525834048959755,0.580447711471006,0.6131682903804078,459860.52707576595,0.3209184390211896,0.0,1.3246115590704994,0.6004796188723482
1e-05,1000.0,1.0,1000.0,0,0,1093.022808085803,620.1274916165195,5.635557766496401e-06,0.106486789547176,2,1,379.8725083834805,4.3644422335035995e-06,0.8935132104528241,0,93.02280808580304,0.5938423531384022,0.6074010283862946,0.7096146432747068,0.5232389467503014,0.6085242428874262,312760.0035362024,0.37987250838310066,0.0,1.09302280808471,0.5971716567740222
0.0,1000.0,1.0,1000.0,0,1,1062.3534466620572,516.8809760282604,0.0,0.35564286643139464,4,0,483.1190239717396,0.0,0.6443571335686054,1,62.353446662057195,0.6184841158731673,0.5,0.6557377312250297,0.5155833130611333,0.5724512900398325,1062353446662.0571,0.48311902397125644,0.0,1.062353446660995,0.5832161865126129
1e-06,1.0,1000.0,1000.0,0,0,1324.0497091824218,0.9365127192188852,5.927292605205519e-07,189.59694090995316,0,1,0.06348728078111476,4.07270739479448e-07,810.4030590900468,0,324.0497091824218,0.5158664912013997,0.6003356571935984,0.6921953870993092,0.5803108790168664,0.5971771036277934,2380962598.0784082,0.06348728071762748,0.0,1.3240497091810977,0.5789125033248415
1e-06,1000.0,1.0,1000.0,1,0,1428.2194989335592,804.6795553832457,6.540781512289915e-07,0.6842098905364605,1,1,195.32044461675434,3.4592184877100845e-07,0.31579010946353947,0,428.2194989335592,0.5486754617447144,0.5855444270696566,0.5782979282661733,0.6054484211673016,0.5794915595619614,2713573.087433071,0.19532044461655904,0.6842098905364605,1.428219498932131,0.5753187394082765
0.0,1000.0,1.0,1000.0,0,1,1223.336417292006,910.0098098383068,0.0,0.2956556940268512,4,0,89.99019016169325,0.0,0.7043443059731488,0,223.336417292006,0.5224823772911951,0.5,0.6691502558106708,0.5556031762741929,0.5618089523440146,1223336417292.0059,0.08999019016160326,0.0,1.2233364172907826,0.5595039549608701
1e-05,1000.0,1.0,1000.0,0,0,1252.3122390876842,785.9477074902171,4.849025195095743e-06,0.1559516490897696,2,1,214.0522925097829,5.150974804904258e-06,0.8440483509102303,1,252.31223908768425,0.5533096814402815,0.625988622020706,0.6993171596540957,0.5627455396701628,0.6103402506963116,328597.6240479739,0.21405229250956884,0.0,1.2523122390864319,0.5926098286100512
0.0,1000.0,1.0,1000.0,0,1,1120.5636365293656,765.9086102205376,0.0,0.7533028133272331,4,0,234.09138977946236,0.0,0.24669718667276685,0,120.56363652936557,0.5582570554765367,0.5,0.5613633996591268,0.5301044524640616,0.5374312268999313,1120563636529.3655,0.23409138977922828,0.0,1.120563636528245,0.5446068378616585
1e-05,1000.0,1.0,1000.0,0,0,1442.726074944412,520.5870811937291,3.675592587571197e-06,0.7310137143559605,2,1,479.4129188062709,6.324407412428804e-06,0.2689862856440395,1,442.72607494441195,0.6176092345144395,0.6530283582638814,0.5668440225969829,0.6089084077880534,0.6115975057908393,753985.3377464195,0.4794129188057915,0.0,1.4427260749429693,0.6083878564879767
1e-06,1000.0,1.0,1000.0,1,0,1486.9376395298866,522.1481436858863,8.534244691781314e-07,0.7926690202186915,1,1,477.85185631411366,1.4657553082186852e-07,0.20733097978130854,0,486.9376395298866,0.6172404937774995,0.5365420058548568,0.5516478654635485,0.6193847535990349,0.5812037796737349,3336821.318096151,0.4778518563136358,0.7926690202186915,1.4869376395283997,0.5966953972689056
0.0,1000.0,1.0,1000.0,0,1,7432.286529480073,2713.9161698705475,0.0005217500736146,2597.6848009315945,4,0,-1713.9161698705475,-0.0005217500736146,-2596.6848009315945,0,6432.286529480073,0.152656460188511,4.5397868702434395e-05,4.5397868702434395e-05,0.9983938158478356,0.2877852679434379,5248.841956604117,-1.7139161698688337,0.0,7.432286529472641,0.36059434819036584
1e-05,1000.0,1.0,1000.0,0,0,3477.462411051511,1911.7010639482955,0.000451994577682,2101.243217232937,2,1,-911.7010639482955,-0.00044199457768199997,-2100.243217232937,0,2477.462411051511,0.2866518731097132,4.5397868702434395e-05,4.5397868702434395e-05,0.9225466705035864,0.3023223348376761,4024.475029114184,-0.9117010639473838,0.0,3.4774624110480334,0.3914383697555719
1e-07,0.1,1.0,1000.0,0,0,1316.4385456460607,0.07379808737727811,3.6874919149117e-08,0.7882497566274771,0,1,0.026201912622721896,6.3125080850883e-08,0.2117502433725229,0,316.4385456460607,0.5651325721712916,0.6513550464538032,0.5527406417659698,0.5784560540744195,0.586921078616371,353757846551.9415,0.2620191236070277,0.0,1.3164385456447443,0.5752734780894168
1e-07,0.1,1.0,1000.0,0,0,1046.1651489664282,0.05562816067023399,4.0341133405740915e-08,0.7502444502826473,0,1,0.044371839329766016,5.965886659425908e-08,0.2497555497173527,0,46.165148966428205,0.6091446908360354,0.6435215778673278,0.5621163323640239,0.5115392379255577,0.5815804597482361,322482095239.30145,0.44371838886047626,0.0,1.046165148965382,0.5738950719716189
0.0,1000.0,1.0,1000.0,0,1,11.165495238089534,2320.395601496415,0.0006870287578937,1471.484910818705,4,0,-1320.395601496415,-0.0006870287578937,-1470.484910818705,0,-988.8345047619105,0.21075248322769385,4.5397868702434395e-05,4.5397868702434395e-05,0.2711423462388008,0.12049640630097488,7.003917801945006,-1.3203956014950948,0.0,0.011165495238078369,0.1656573165233285
1e-07,0.1,1.0,1000.0,0,0,1051.9223891750898,0.08319989680398332,6.163423580925237e-08,0.41650977999582917,0,1,0.016800103196016686,3.836576419074763e-08,0.5834902200041708,0,51.92238917508985,0.5419017497750853,0.5938391073943745,0.6418701097468333,0.512977681843073,0.5726471621898416,171659416142.0297,0.16800103028015656,0.0,1.051922389174038,0.5584119371517602
1e-05,1000.0,1.0,1000.0,0,0,1431.3950140357401,853.9195126306961,6.573957968811202e-06,0.17019442013155778,2,1,146.0804873693039,3.426042031188799e-06,0.8298055798684423,0,431.39501403574013,0.5364553166747326,0.5848146581902701,0.6963138189646112,0.6062067356558347,0.6059476323713622,254985.5455284787,0.14608048736915782,0.0,1.4313950140343088,0.5941883769785927
1e-05,1000.0,1.0,1000.0,0,0,1099.9221079368353,602.0662477598978,5.021151351153658e-06,0.532421865193096,2,1,397.9337522401022,4.9788486488463426e-06,0.467578134806904,0,99.92210793683535,0.5981911208104397,0.6219504325710795,0.6148103733213471,0.5249597630268567,0.5899779224324307,363843.142626994,0.3979337522397043,0.0,1.0999221079357355,0.5819214951536102
0.0,1000.0,1.0,1000.0,0,1,1092.6017121597033,710.7362981705883,0.0,0.437578338022529,4,0,289.26370182941173,0.0,0.562421661977471,1,92.60171215970331,0.5718158654005651,0.5,0.637012680637678,0.523133899154636,0.5579906112982198,1092601712159.7032,0.2892637018291225,0.0,1.0926017121586107,0.5630690520341525
1e-06,1000.0,1.0,1000.0,1,0,1148.0055099551385,612.3881557717282,4.143119828163767e-07,0.1894930558904226,1,1,387.6118442282718,5.856880171836232e-07,0.8105069441095774,0,148.00550995513845,0.5957076674647452,0.642240739665363,0.6922175203240655,0.5369339802460685,0.6167749769250606,4524681.190280983,0.3876118442278842,0.1894930558904226,1.1480055099539905,0.602030839091068
1e-06,1.0,1000.0,1000.0,0,0,1288.755711438186,0.9385699359238662,3.664107208594909e-07,236.04048251912053,0,1,0.06143006407613383,6.33589279140509e-07,763.9595174808794,0,288.7557114381859,0.5153526883310697,0.6531594968709795,0.6822127699155669,0.5716914832376044,0.6056041095888052,3736584267.7245836,0.06143006401470376,0.0,1.2887557114368973,0.5794070239739205
1e-09,1000.0,1.0,1000.0,1,0,7065.31205550306,2618.0770511513606,0.0005083975858583,2492.277115516252,1,1,-1618.0770511513606,-0.0005083965858583,-2491.277115516252,0,6065.31205550306,0.1654702390986455,4.5397868702434395e-05,4.5397868702434395e-05,0.9976833460494087,0.2908110952213648,5308.177592639691,-1.6180770511497424,2492.277115516252,7.065312055495995,0.36550671881489155
1e-06,1000.0,1.0,1000.0,1,0,4010.6551934544,2086.595258546697,0.0005018534120817,2396.440061080501,1,1,-1086.595258546697,-0.0005008534120816999,-2395.440061080501,0,3010.6551934544,0.2522599554396881,4.5397868702434395e-05,4.5397868702434395e-05,0.9530531782262545,0.30135098235083685,3830.0128256839907,-1.0865952585456105,2396.440061080501,4.01065519345039,0.38683355500436234
1e-05,1000.0,1.0,1000.0,0,1,1235.3522394937436,900.7730305872668,4.983760893245119e-06,0.3472341015420205,3,1,99.22696941273318,5.016239106754882e-06,0.6527658984579795,0,235.35223949374358,0.5247864084592142,0.6228290977314718,0.6576334804645825,0.5585679658481782,0.5909542381258617,275180.80539499974,0.09922696941263395,0.0,1.2353522394925083,0.5712945590042029
1e-05,1000.0,1.0,1000.0,0,0,1104.3971860720071,763.6367044132708,1.1090180977139018e-06,0.2047709379495712,2,1,236.36329558672924,8.890981902286099e-06,0.7952290620504288,0,104.39718607200712,0.5588172469575768,0.7086856823532067,0.6889530071864871,0.5260756181329982,0.6206328886575672,1304065.335110432,0.23636329558649288,0.0,1.1043971860709028,0.5900087538955483
1e-05,1000.0,1.0,1000.0,0,1,1459.857268651439,901.8013276596762,8.32696925043989e-06,0.756413818124815,3,1,98.19867234032381,1.6730307495601102e-06,0.243586181875185,1,459.85726865143897,0.5245299594281949,0.5417243282908908,0.5605972171981467,0.6129803157498552,0.5599579551667719,194407.27260132635,0.09819867234022561,0.0,1.4598572686499791,0.559997954764953
1e-06,1000.0,1.0,1000.0,1,0,1185.4408497511915,736.0488818876947,7.554188338919624e-07,0.12658236791116295,1,1,263.95111811230527,2.445811661080376e-07,0.873417632088837,0,185.44084975119154,0.5656073149027872,0.5607821142955868,0.7054563380056911,0.5462278136080264,0.5945183952030229,2131987.44095725,0.2639511181120413,0.12658236791116295,1.1854408497500062,0.5872807490742197
1e-09,1000.0,1.0,1000.0,1,0,1478.8387205271222,568.9665045388026,4.791042173525172e-10,0.7872982447502535,1,1,431.0334954611974,5.208957826474829e-10,0.21270175524974655,1,478.8387205271222,0.6061204305821707,0.5647463902219064,0.5529758612112651,0.6174736180616376,0.585329075019245,5405225842.613184,0.43103349546076636,0.7872982447502535,1.4788387205256432,0.5947600689158032
1e-09,1000.0,1.0,1000.0,1,0,1231.8962946484257,678.2457260313805,1.941717320656957e-10,0.2598241570159924,1,1,321.7542739686195,8.058282679343043e-10,0.7401758429840076,0,231.89629464842574,0.5797517225629604,0.5993876103192253,0.6770343068989501,0.5577156625773325,0.603472325589617,9283587495.806524,0.32175427396829775,0.2598241570159924,1.2318962946471939,0.5945610102100964
1e-05,1000.0,1.0,1000.0,0,0,1179.7896954942605,923.2598436606509,4.882179381143833e-06,0.7252505878139591,2,1,76.74015633934914,5.117820618856168e-06,0.2747494121860409,0,179.7896954942605,0.5191756294857223,0.6252121474708823,0.5682585050538816,0.5448267393325158,0.5643682553357504,261738.02638610822,0.0767401563392724,0.0,1.1797896954930807,0.5472911893519082
1e-09,1000.0,1.0,1000.0,1,0,5527.744541210089,2516.4830008630724,0.0003643966978357,3549.809571595634,1,1,-1516.4830008630724,-0.0003643956978357,-3548.809571595634,0,4527.744541210089,0.17997999937089562,4.5397868702434395e-05,4.5397868702434395e-05,0.989310481563394,0.2923453191679236,6028.0872569511785,-1.516483000861556,3549.809571595634,5.527744541204561,0.36879876357798713
1e-06,1.0,1000.0,1000.0,0,0,4228.592292979316,2075.741306214759,0.0005900459676407,2551.8473632419045,0,1,-2074.741306214759,-0.0005890459676406999,-1551.8473632419045,0,3228.592292979316,4.5397868702434395e-05,4.5397868702434395e-05,0.17481961165240603,0.9618961913146691,0.28420164967612,3452.524261728332,-2074.7413041400173,0.0,4.228592292975088,0.3235554786592331
